Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
225,3,1,1,1,Farmanieh,38500000000.0,1283333.33
270,4,1,1,1,Niavaran,35000000000.0,1166666.67
200,3,1,1,1,Niavaran,34000000000.0,1133333.33
60,1,1,1,1,Northern Chitgar,1200000000.0,40000.0
88,2,0,1,1,Shams Abad,3350000000.0,111666.67
250,3,1,1,1,Niavaran,34000000000.0,1133333.33
55,1,0,1,0,Pirouzi,1600000000.0,53333.33
91,2,1,1,1,Ostad Moein,2435000000.0,81166.67
80,2,1,1,0,Punak,2800000000.0,93333.33
74,2,0,0,0,Parand,440000000.0,14666.67
90,2,1,1,0,Pirouzi,1700000000.0,56666.67
43,1,0,1,1,Si Metri Ji,750000000.0,25000.0
78,2,0,1,1,Parand,430000000.0,14333.33
72,2,1,0,1,Parand,385000000.0,12833.33
100,2,0,0,0,Kahrizak,1200000000.0,40000.0
110,2,1,0,0,Amirabad,4000000000.0,133333.33
62,1,0,1,0,Islamshahr,580000000.0,19333.33
120,1,0,0,0,Afsarieh,3150000000.0,105000.0
120,2,1,1,1,Ekhtiarieh,9000000000.0,300000.0
64,2,1,1,1,Ostad Moein,1790000000.0,59666.67
147,3,1,1,1,Saadat Abad,9114000000.0,303800.0
140,3,1,1,1,Kamranieh,8100000000.0,270000.0
170,3,1,1,1,Heravi,7990000000.0,266333.33
109,2,1,1,1,Heravi,7100000000.0,236666.67
310,3,1,1,1,Aqdasieh,74400000000.0,2480000.0
283,3,1,1,1,Farmanieh,33840000000.0,1128000.0
66,1,0,0,0,Shahedshahr,297000000.0,9900.0
75,2,0,1,0,Golestan,600000000.0,20000.0
63,2,1,1,1,Ostad Moein,1670000000.0,55666.67
77,2,1,1,1,Gholhak,6200000000.0,206666.67
59,2,1,1,1,Shahr-e-Ziba,1600000000.0,53333.33
220,5,1,0,0,Andisheh,6500000000.0,216666.67
66,2,1,1,0,Southern Program Organization,2000000000.0,66666.67
80,2,1,1,0,Shahr-e-Ziba,2450000000.0,81666.67
55,1,0,0,1,Northren Jamalzadeh,1540000000.0,51333.33
63,2,0,1,0,Andisheh,410000000.0,13666.67
92,2,1,1,1,Punak,4000000000.0,133333.33
88,2,1,1,1,Shahrake Gharb,5250000000.0,175000.0
98,2,1,1,1,Pardis,770000000.0,25666.67
75,2,1,1,1,Jeyhoon,1980000000.0,66000.0
114,2,1,1,1,Pakdasht,1100000000.0,36666.67
80,2,1,1,1,Punak,3000000000.0,100000.0
50,1,0,0,0,Shahrake Qods,380000000.0,12666.67
66,2,1,1,1,Punak,2950000000.0,98333.33
102,2,1,1,1,Sattarkhan,650000000.0,21666.67
72,2,1,1,1,Punak,3200000000.0,106666.67
62,1,0,0,0,Qasr-od-Dasht,1860000000.0,62000.0
110,2,0,1,1,Pakdasht,840000000.0,28000.0
70,2,1,1,1,Zafar,5250000000.0,175000.0
115,2,1,1,1,Saadat Abad,6000000000.0,200000.0
55,1,0,1,0,West Ferdows Boulevard,1550000000.0,51666.67
71,2,1,1,0,Jeyhoon,1780000000.0,59333.33
58,1,1,1,1,West Ferdows Boulevard,2050000000.0,68333.33
125,2,1,1,1,Shahrake Qods,1375000000.0,45833.33
42,1,1,0,1,Shahran,1750000000.0,58333.33
66,2,1,1,0,Narmak,2200000000.0,73333.33
130,4,0,0,0,Mehrabad,6200000000.0,206666.67
65,1,1,1,1,Southern Program Organization,2450000000.0,81666.67
39,1,0,0,0,Salsabil,760000000.0,25333.33
60,2,0,1,1,Qasr-od-Dasht,1850000000.0,61666.67
75,2,1,1,1,Salsabil,2260000000.0,75333.33
70,1,0,1,0,Salsabil,1180000000.0,39333.33
57,2,1,1,1,Salsabil,1600000000.0,53333.33
39,1,0,1,0,Salsabil,800000000.0,26666.67
70,2,0,0,0,Tehran Now,1700000000.0,56666.67
110,2,1,1,1,Ekhtiarieh,6500000000.0,216666.67
47,1,0,1,0,Qasr-od-Dasht,870000000.0,29000.0
114,2,0,0,0,Northern Suhrawardi,6500000000.0,216666.67
60,1,0,1,1,Southern Suhrawardi,2210000000.0,73666.67
115,3,1,1,1,Islamshahr,1650000000.0,55000.0
110,3,1,1,1,Heravi,5850000000.0,195000.0
78,2,1,1,1,Jeyhoon,2050000000.0,68333.33
80,2,1,1,1,Ekhtiarieh,4400000000.0,146666.67
78,2,0,0,1,Parand,420000000.0,14000.0
73,2,1,1,0,Andisheh,868000000.0,28933.33
95,2,1,1,1,Andisheh,1200000000.0,40000.0
63,2,1,1,0,Azarbaijan,1390000000.0,46333.33
98,2,1,1,1,Andisheh,1370000000.0,45666.67
105,2,1,1,1,Islamshahr,1500000000.0,50000.0
50,1,1,1,0,Tehransar,1250000000.0,41666.67
51,1,0,1,1,Kahrizak,610000000.0,20333.33
125,2,1,1,1,Dezashib,11250000000.0,375000.0
105,3,1,1,1,Kahrizak,1155000000.0,38500.0
55,1,0,1,1,Kahrizak,660000000.0,22000.0
105,2,1,1,1,Kahrizak,1160000000.0,38666.67
105,3,1,1,1,Kahrizak,1312000000.0,43733.33
70,2,1,1,1,Kahrizak,714000000.0,23800.0
82,2,1,1,1,Kahrizak,820000000.0,27333.33
50,1,1,1,1,Mirdamad,3250000000.0,108333.33
105,2,1,1,1,Pardis,760000000.0,25333.33
110,2,1,1,1,Gholhak,8800000000.0,293333.33
85,2,1,1,1,Kahrizak,850000000.0,28333.33
78,2,1,1,0,Punak,3100000000.0,103333.33
106,2,1,1,1,Pardis,505000000.0,16833.33
95,2,1,1,1,Gheitarieh,5700000000.0,190000.0
62,1,1,0,1,Tehransar,1530000000.0,51000.0
78,2,0,0,0,Damavand,490000000.0,16333.33
225,4,1,1,1,Kamranieh,20250000000.0,675000.0
72,2,1,1,0,Shahran,2600000000.0,86666.67
50,1,1,0,0,Parand,375000000.0,12500.0
50,1,0,1,0,Abuzar,850000000.0,28333.33
103,2,0,1,0,Northern Suhrawardi,3900000000.0,130000.0
47,1,1,1,0,Dolatabad,695000000.0,23166.67
90,2,1,1,1,Karoon,2000000000.0,66666.67
80,2,1,1,1,Punak,3760000000.0,125333.33
450,4,1,1,1,Niavaran,25000000000.0,833333.33
72,2,1,1,1,Salsabil,1700000000.0,56666.67
258,4,1,1,0,Jordan,12000000000.0,400000.0
98,2,1,1,1,Salsabil,2630000000.0,87666.67
130,3,0,1,0,Shahrake Qods,600000000.0,20000.0
700,3,1,1,0,Damavand,4500000000.0,150000.0
104,2,1,1,1,Shahrake Qods,900000000.0,30000.0
140,3,1,1,1,Ekhtiarieh,11000000000.0,366666.67
96,2,1,1,1,Shahran,3500000000.0,116666.67
58,1,0,1,0,Shahrake Qods,400000000.0,13333.33
150,3,1,1,1,Salsabil,4500000000.0,150000.0
55,2,1,1,0,Shahran,1870000000.0,62333.33
60,1,0,0,0,Shahrake Qods,430000000.0,14333.33
98,2,1,1,1,Pardis,790000000.0,26333.33
85,2,1,1,1,Shahrake Qods,670000000.0,22333.33
85,2,1,0,1,Elm-o-Sanat,3350000000.0,111666.67
97,2,1,1,1,Punak,4700000000.0,156666.67
80,2,1,1,1,Hor Square,1874500000.0,62483.33
57,1,0,0,1,Niavaran,3600000000.0,120000.0
63,1,1,1,0,Jeyhoon,1200000000.0,40000.0
85,2,1,1,1,Hor Square,1957300000.0,65243.33
70,2,1,1,1,Hor Square,400000000.0,13333.33
100,2,1,1,1,Hor Square,2283900000.0,76130.0
90,2,1,1,1,Hor Square,2071150000.0,69038.33
75,2,0,0,0,Parand,365000000.0,12166.67
42,1,1,0,0,Nezamabad,835000000.0,27833.33
250,4,1,1,1,Zaferanieh,18750000000.0,625000.0
83,2,1,1,1,Dolatabad,1490000000.0,49666.67
90,2,1,1,1,Damavand,605000000.0,20166.67
72,2,1,1,1,Razi,1206000000.0,40200.0
52,1,0,0,0,Damavand,375000000.0,12500.0
106,2,1,1,1,Damavand,2360000000.0,78666.67
73,2,1,1,1,Parand,385000000.0,12833.33
100,2,1,1,1,Razi,1850000000.0,61666.67
85,2,1,1,0,Shahrake Qods,640000000.0,21333.33
49,1,0,0,0,Abuzar,1020000000.0,34000.0
115,2,1,1,1,East Pars,5400000000.0,180000.0
127,2,1,1,1,Narmak,4826000000.0,160866.67
93,2,0,1,1,Gisha,3600000000.0,120000.0
47,1,0,0,0,Islamshahr,295000000.0,9833.33
117,3,1,1,1,Tarasht,4440000000.0,148000.0
182,3,1,1,1,Marzdaran,11600000000.0,386666.67
160,3,1,1,1,Azarbaijan,3000000000.0,100000.0
181,3,1,1,1,Marzdaran,13000000000.0,433333.33
163,3,1,1,1,Marzdaran,11100000000.0,370000.0
83,2,1,1,0,Damavand,1550000000.0,51666.67
142,3,1,1,1,Heravi,6465000000.0,215500.0
92,2,1,1,1,Pardis,565000000.0,18833.33
100,2,1,0,1,Parand,900000000.0,30000.0
60,1,1,1,0,Parand,660000000.0,22000.0
58,1,0,0,1,Parand,320000000.0,10666.67
58,1,0,0,1,Parand,320000000.0,10666.67
85,2,1,1,1,Pardis,650000000.0,21666.67
87,2,1,1,1,Pardis,680000000.0,22666.67
78,2,0,0,1,Parand,370000000.0,12333.33
88,1,0,0,1,Parand,380000000.0,12666.67
210,4,1,1,0,Narmak,23000000000.0,766666.67
72,2,1,1,1,Razi,411000000.0,13700.0
101,2,1,1,1,Feiz Garden,4550000000.0,151666.67
68,2,0,1,1,Parand,310000000.0,10333.33
60,1,0,1,1,Islamshahr,660000000.0,22000.0
65,2,0,1,1,Islamshahr,780000000.0,26000.0
117,2,1,1,1,Shahrake Gharb,10600000000.0,353333.33
96,1,0,0,0,Islamshahr,1700000000.0,56666.67
98,2,1,1,1,Pardis,910000000.0,30333.33
52,1,1,1,0,Andisheh,670000000.0,22333.33
85,2,1,1,1,Punak,3400000000.0,113333.33
62,2,1,1,1,Punak,1750000000.0,58333.33
74,2,0,0,0,Parand,420000000.0,14000.0
74,2,0,0,1,Parand,305000000.0,10166.67
58,1,0,0,0,Parand,255000000.0,8500.0
125,3,1,1,0,Parand,1650000000.0,55000.0
75,2,0,0,1,Parand,345000000.0,11500.0
58,5,0,0,1,Parand,295000000.0,9833.33
74,2,1,1,1,Parand,900000000.0,30000.0
45,1,0,1,1,Pirouzi,1250000000.0,41666.67
58,1,1,1,1,Parand,275000000.0,9166.67
75,2,0,0,0,Parand,245000000.0,8166.67
75,2,1,0,1,Parand,305000000.0,10166.67
88,2,1,1,1,Southern Janatabad,3500000000.0,116666.67
130,2,1,1,0,Jeyhoon,5200000000.0,173333.33
120,2,1,1,1,Majidieh,1620000000.0,54000.0
85,2,1,1,1,Central Janatabad,3300000000.0,110000.0
150,3,1,1,1,Punak,6800000000.0,226666.67
165,3,1,1,1,Gheitarieh,9850000000.0,328333.33
240,4,1,1,0,Andisheh,5700000000.0,190000.0
76,2,1,1,0,West Ferdows Boulevard,1990000000.0,66333.33
120,2,1,1,1,Shahrake Gharb,9800000000.0,326666.67
165,3,0,1,0,Heshmatieh,4125000000.0,137500.0
165,3,0,1,0,Heshmatieh,4125000000.0,137500.0
130,2,1,1,0,Jeyhoon,5200000000.0,173333.33
73,2,1,0,0,Central Janatabad,2750000000.0,91666.67
70,2,1,1,1,East Ferdows Boulevard,2750000000.0,91666.67
120,3,1,1,1,Shahr-e-Ziba,4530000000.0,151000.0
79,2,1,1,1,Persian Gulf Martyrs Lake,2500000000.0,83333.33
90,2,1,1,1,Shahrake Qods,980000000.0,32666.67
128,2,0,1,0,Parand,950000000.0,31666.67
75,2,1,1,1,Southern Janatabad,2300000000.0,76666.67
94,2,1,1,1,Taslihat,2650000000.0,88333.33
106,2,1,1,1,Pakdasht,900000000.0,30000.0
72,2,1,1,1,Punak,2300000000.0,76666.67
208,2,1,1,0,Persian Gulf Martyrs Lake,11500000000.0,383333.33
126,3,1,1,1,Zafar,7676000000.0,255866.67
105,2,1,1,0,Rudhen,1100000000.0,36666.67
216,4,1,1,0,Andisheh,5700000000.0,190000.0
92,2,0,1,1,Kazemabad,3000000000.0,100000.0
80,2,1,1,1,Si Metri Ji,1410000000.0,47000.0
130,1,1,1,0,Damavand,8500000000.0,283333.33
300,4,1,1,1,Tajrish,9000000000.0,300000.0
73,2,1,1,1,Persian Gulf Martyrs Lake,2200000000.0,73333.33
100,2,0,1,1,Shahedshahr,700000000.0,23333.33
80,2,1,1,0,Islamshahr,1100000000.0,36666.67
105,2,1,1,1,Feiz Garden,4550000000.0,151666.67
59,1,1,1,1,Narmak,2100000000.0,70000.0
41,1,1,1,0,Si Metri Ji,780000000.0,26000.0
85,2,1,1,1,Zafar,5000000000.0,166666.67
66,1,0,1,0,Shahran,1850000000.0,61666.67
90,2,1,1,1,Ekhtiarieh,6000000000.0,200000.0
78,2,0,0,1,Parand,405000000.0,13500.0
113,2,1,1,0,Islamshahr,1520000000.0,50666.67
88,2,1,1,1,Central Janatabad,4000000000.0,133333.33
96,2,0,0,0,Haft Tir,2850000000.0,95000.0
180,5,1,1,0,Shahrake Gharb,28800000000.0,960000.0
59,2,0,1,0,Karoon,1070000000.0,35666.67
58,2,0,1,1,Qasr-od-Dasht,1270000000.0,42333.33
46,1,0,1,0,Jeyhoon,1013000000.0,33766.67
67,1,1,1,1,Shams Abad,2600000000.0,86666.67
57,2,0,0,0,Salsabil,1090000000.0,36333.33
95,2,1,1,1,Central Janatabad,4000000000.0,133333.33
73,1,1,1,1,Pakdasht,480000000.0,16000.0
87,2,1,1,1,Pardis,658000000.0,21933.33
122,4,1,0,1,Keshavarz Boulevard,2420000000.0,80666.67
50,1,0,0,0,Karoon,1000000000.0,33333.33
62,1,0,0,0,Karoon,1020000000.0,34000.0
86,2,1,1,1,Pasdaran,5400000000.0,180000.0
53,1,0,0,0,Jeyhoon,900000000.0,30000.0
100,2,1,1,1,Persian Gulf Martyrs Lake,435000000.0,14500.0
55,1,1,1,0,Robat Karim,305000000.0,10166.67
58,1,0,0,1,Parand,305000000.0,10166.67
78,2,1,1,0,Islamshahr,1000000000.0,33333.33
145,3,1,1,1,Elahieh,10150000000.0,338333.33
110,2,1,1,1,Yousef Abad,6000000000.0,200000.0
64,1,1,1,1,Robat Karim,350000000.0,11666.67
86,2,0,1,0,East Pars,1204000000.0,40133.33
75,2,0,0,0,Damavand,520000000.0,17333.33
110,2,1,1,1,Feiz Garden,4550000000.0,151666.67
71,2,0,0,0,West Ferdows Boulevard,2000000000.0,66666.67
90,2,1,1,1,Southern Janatabad,3750000000.0,125000.0
63,1,1,0,1,Pirouzi,2153000000.0,71766.67
50,0,1,1,1,Northern Chitgar,345000000.0,11500.0
85,2,1,0,1,Pardis,730000000.0,24333.33
83,2,1,1,1,Pasdaran,4700000000.0,156666.67
175,3,1,1,1,Elahieh,17500000000.0,583333.33
57,1,1,1,1,Pasdaran,3700000000.0,123333.33
66,2,0,0,0,Feiz Garden,1750000000.0,58333.33
74,2,1,1,1,Shahran,2390000000.0,79666.67
45,1,1,0,1,Ray - Pilgosh,990000000.0,33000.0
78,2,1,1,1,Ekhtiarieh,4700000000.0,156666.67
75,2,0,1,1,Parand,280000000.0,9333.33
103,2,1,1,1,Islamshahr,1442000000.0,48066.67
61,1,0,0,0,Feiz Garden,1800000000.0,60000.0
124,3,1,1,1,Shahr-e-Ziba,3900000000.0,130000.0
62,1,0,0,0,Damavand,710000000.0,23666.67
110,2,1,1,1,Gholhak,7000000000.0,233333.33
180,3,1,1,1,Pasdaran,13000000000.0,433333.33
40,1,1,1,0,Andisheh,260000000.0,8666.67
95,2,1,1,1,Republic,1450000000.0,48333.33
104,2,1,1,0,Tehran Now,2200000000.0,73333.33
37,1,1,1,0,Andisheh,345000000.0,11500.0
60,1,1,1,0,Shahryar,600000000.0,20000.0
69,2,1,1,1,Shahran,2600000000.0,86666.67
700,3,1,1,0,Damavand,7000000000.0,233333.33
60,1,1,1,1,Northern Chitgar,875000000.0,29166.67
95,2,1,0,1,Niavaran,9000000000.0,300000.0
51,1,1,1,0,Andisheh,670000000.0,22333.33
106,2,1,1,1,Zargandeh,5600000000.0,186666.67
100,2,1,1,1,Narmak,3200000000.0,106666.67
80,2,1,1,1,Koohsar,2400000000.0,80000.0
78,2,1,1,1,Ghiyamdasht,640000000.0,21333.33
90,2,1,1,1,Damavand,1350000000.0,45000.0
95,2,0,1,1,Saadat Abad,9500000000.0,316666.67
86,3,0,1,1,Parand,330000000.0,11000.0
65,1,1,1,1,Golestan,360000000.0,12000.0
102,1,0,1,0,Islamshahr,1650000000.0,55000.0
75,2,1,1,1,Southern Janatabad,2700000000.0,90000.0
150,5,1,1,0,Shahr-e-Ziba,10700000000.0,356666.67
60,1,1,1,1,Parand,390000000.0,13000.0
72,1,1,1,1,Elahieh,8250000000.0,275000.0
93,2,0,0,0,Pirouzi,5500000000.0,183333.33
106,2,1,1,1,Gholhak,6400000000.0,213333.33
48,1,0,1,0,Shahedshahr,210000000.0,7000.0
75,2,1,1,0,Southern Janatabad,2100000000.0,70000.0
163,2,1,1,1,Farmanieh,9780000000.0,326000.0
138,3,1,1,1,Kahrizak,1242000000.0,41400.0
119,2,1,1,1,Shahran,4000000000.0,133333.33
65,2,1,1,1,Abazar,2500000000.0,83333.33
57,1,0,0,1,Pakdasht,450000000.0,15000.0
74,2,0,1,1,Telecommunication,780000000.0,26000.0
119,3,1,1,1,Shahran,5500000000.0,183333.33
75,2,0,1,1,Parand,280000000.0,9333.33
68,1,0,0,0,Islamshahr,815000000.0,27166.67
180,4,1,1,1,Northern Chitgar,2720000000.0,90666.67
70,1,1,1,1,Hakimiyeh,2310000000.0,77000.0
58,1,0,0,0,Parand,255000000.0,8500.0
60,1,1,1,1,Qasr-od-Dasht,1985000000.0,66166.67
88,2,0,1,0,Air force,2500000000.0,83333.33
82,2,1,1,1,Shahran,2800000000.0,93333.33
63,1,1,1,1,Ray,1134000000.0,37800.0
120,3,1,1,1,Northern Chitgar,1750000000.0,58333.33
56,1,0,0,0,Republic,1900000000.0,63333.33
75,2,1,0,1,Saadat Abad,3850000000.0,128333.33
60,1,0,1,0,Golestan,420000000.0,14000.0
50,2,1,1,1,Persian Gulf Martyrs Lake,330000000.0,11000.0
253,5,1,1,0,North Program Organization,30360000000.0,1012000.0
111,2,1,1,1,East Ferdows Boulevard,3990000000.0,133000.0
105,3,1,1,1,North Program Organization,5985000000.0,199500.0
92,1,1,1,1,Niavaran,6300000000.0,210000.0
350,4,1,1,1,Gheitarieh,35000000000.0,1166666.67
100,2,1,1,1,Mirza Shirazi,4100000000.0,136666.67
150,3,1,1,1,Northern Chitgar,2240000000.0,74666.67
94,2,0,1,0,Northren Jamalzadeh,2400000000.0,80000.0
140,3,1,1,1,Northren Jamalzadeh,6700000000.0,223333.33
65,4,1,1,0,Yousef Abad,8500000000.0,283333.33
84,2,1,1,1,Northren Jamalzadeh,2600000000.0,86666.67
114,2,1,1,1,Mehran,6840000000.0,228000.0
114,2,1,1,1,Northren Jamalzadeh,5500000000.0,183333.33
40,1,1,0,1,Northren Jamalzadeh,1500000000.0,50000.0
82,2,0,0,1,Parand,353000000.0,11766.67
87,2,1,1,1,Koohsar,2350000000.0,78333.33
86,2,0,0,1,Parand,470000000.0,15666.67
500,5,1,1,0,Gandhi,70000000000.0,2333333.33
61,1,0,1,0,Shahr-e-Ziba,1490000000.0,49666.67
96,2,1,1,1,Shahr-e-Ziba,5280000000.0,176000.0
90,2,1,1,1,Shahran,3400000000.0,113333.33
135,3,1,1,1,Northren Jamalzadeh,6000000000.0,200000.0
58,1,0,0,1,Parand,295000000.0,9833.33
114,2,1,1,1,Gholhak,7550000000.0,251666.67
75,2,0,0,0,Parand,380000000.0,12666.67
90,2,1,1,1,Northren Jamalzadeh,3450000000.0,115000.0
90,2,1,1,1,Shahr-e-Ziba,2900000000.0,96666.67
90,2,1,1,1,Shahr-e-Ziba,2900000000.0,96666.67
100,2,1,1,1,Narmak,3800000000.0,126666.67
82,2,1,1,1,Si Metri Ji,1600000000.0,53333.33
58,2,1,1,0,Andisheh,754000000.0,25133.33
70,2,1,1,1,Karimkhan,3200000000.0,106666.67
110,0,1,1,1,Parand,102000000.0,3400.0
303,5,1,1,0,Argentina,33330000000.0,1111000.0
83,2,0,0,1,Parand,500000000.0,16666.67
75,2,1,1,1,Parand,250000000.0,8333.33
114,2,1,1,1,Mehran,6840000000.0,228000.0
60,2,1,1,0,Central Janatabad,2100000000.0,70000.0
54,1,0,0,0,Parand,260000000.0,8666.67
75,2,1,1,1,Parand,390000000.0,13000.0
78,2,1,0,1,Parand,400000000.0,13333.33
78,2,0,0,1,Parand,395000000.0,13166.67
95,2,1,1,1,Marzdaran,4085000000.0,136166.67
100,2,1,1,1,Ostad Moein,3150000000.0,105000.0
75,2,0,1,1,Parand,397000000.0,13233.33
114,2,1,1,1,Seyed Khandan,6840000000.0,228000.0
50,1,0,0,0,Malard,250000000.0,8333.33
75,2,1,0,1,Feiz Garden,2700000000.0,90000.0
105,2,1,1,1,Afsarieh,2400000000.0,80000.0
141,3,1,1,1,Shahrake Quds,2115000000.0,70500.0
74,2,0,1,0,Pirouzi,1600000000.0,53333.33
38,1,1,1,0,Fallah,650000000.0,21666.67
80,1,1,1,1,Gheitarieh,850000000.0,28333.33
102,2,1,1,1,Safadasht,938400000.0,31280.0
110,2,1,1,1,Niavaran,10640000000.0,354666.67
98,2,0,0,0,Shahrake Qods,830000000.0,27666.67
57,1,1,1,1,Ostad Moein,1600000000.0,53333.33
45,1,0,1,1,Si Metri Ji,890000000.0,29666.67
105,2,1,1,1,Jeyhoon,2500000000.0,83333.33
135,2,1,1,0,Rudhen,3500000000.0,116666.67
65,1,0,0,1,Saadat Abad,3490000000.0,116333.33
88,2,0,1,1,Shahrake Quds,750000000.0,25000.0
110,2,1,1,1,West Ferdows Boulevard,5050000000.0,168333.33
63,2,1,1,1,Northren Jamalzadeh,2600000000.0,86666.67
94,2,0,1,0,Northren Jamalzadeh,2400000000.0,80000.0
45,1,0,1,0,Karoon,890000000.0,29666.67
40,1,0,1,0,Azarbaijan,1000000000.0,33333.33
100,2,0,0,0,Northren Jamalzadeh,3600000000.0,120000.0
89,2,1,1,0,Amirabad,3500000000.0,116666.67
65,2,1,1,0,Afsarieh,1330000000.0,44333.33
125,2,1,1,1,Central Janatabad,6250000000.0,208333.33
125,2,1,1,1,Central Janatabad,6250000000.0,208333.33
136,3,1,1,1,Pasdaran,7300000000.0,243333.33
150,3,1,1,1,Heravi,7600000000.0,253333.33
55,1,0,1,0,West Ferdows Boulevard,1580000000.0,52666.67
130,3,1,1,1,Seyed Khandan,8450000000.0,281666.67
73,2,0,1,0,West Ferdows Boulevard,1840000000.0,61333.33
85,2,1,1,1,Northren Jamalzadeh,3600000000.0,120000.0
63,1,1,1,1,Ostad Moein,1380000000.0,46000.0
100,2,1,1,1,Tajrish,5700000000.0,190000.0
83,2,1,1,1,Ozgol,55000000.0,1833.33
110,3,1,1,1,Persian Gulf Martyrs Lake,3150000000.0,105000.0
71,2,1,1,1,North Program Organization,2160000000.0,72000.0
37,1,0,1,0,Hashemi,570000000.0,19000.0
68,1,1,1,1,Persian Gulf Martyrs Lake,2100000000.0,70000.0
78,1,1,1,1,Persian Gulf Martyrs Lake,2450000000.0,81666.67
105,2,1,1,1,Persian Gulf Martyrs Lake,3250000000.0,108333.33
60,1,1,1,0,Punak,2000000000.0,66666.67
113,2,1,1,1,Karimkhan,3170000000.0,105666.67
300,5,1,1,0,Lavasan,25000000000.0,833333.33
50,2,0,1,0,Jeyhoon,730000000.0,24333.33
60,1,0,1,0,Beryanak,830000000.0,27666.67
37,1,0,0,0,Ostad Moein,620000000.0,20666.67
33,1,0,1,0,Beryanak,560000000.0,18666.67
73,2,0,1,1,Jeyhoon,1580000000.0,52666.67
59,1,0,1,0,Beryanak,880000000.0,29333.33
95,2,1,1,1,Qarchak,1450000000.0,48333.33
75,2,0,0,0,Parand,300000000.0,10000.0
65,2,0,1,1,Ostad Moein,1550000000.0,51666.67
52,1,0,1,0,Pirouzi,1250000000.0,41666.67
105,2,1,1,0,Andisheh,1100000000.0,36666.67
50,1,0,1,0,Ostad Moein,850000000.0,28333.33
74,2,1,1,1,Pirouzi,2200000000.0,73333.33
132,3,1,0,1,Southern Suhrawardi,6700000000.0,223333.33
104,2,1,1,1,Mehran,4200000000.0,140000.0
50,1,0,0,0,Jeyhoon,715000000.0,23833.33
55,1,1,1,1,Komeil,1100000000.0,36666.67
46,1,0,0,0,Komeil,700000000.0,23333.33
55,2,0,1,1,Beryanak,1020000000.0,34000.0
108,2,1,1,0,Parand,1150000000.0,38333.33
68,2,1,1,1,Ostad Moein,1970000000.0,65666.67
130,2,1,1,1,Khademabad Garden,1755000000.0,58500.0
2550000000,2,1,1,1,Central Janatabad,2550000000.0,85000.0
40,1,0,1,0,Tenant,1050000000.0,35000.0
63,1,0,0,1,Tenant,1350000000.0,45000.0
140,3,1,1,1,Mirdamad,8000000000.0,266666.67
42,1,1,1,1,Jeyhoon,900000000.0,30000.0
90,2,1,1,1,Tenant,3150000000.0,105000.0
39,1,1,1,0,Andisheh,550000000.0,18333.33
55,2,1,1,1,Andisheh,450000000.0,15000.0
200,3,1,1,1,Shahrake Gharb,14000000000.0,466666.67
98,2,1,1,1,Si Metri Ji,1950000000.0,65000.0
71,2,1,1,0,Salsabil,1185000000.0,39500.0
50,1,0,0,1,Tenant,1250000000.0,41666.67
53,1,0,1,0,Tenant,1113000000.0,37100.0
60,1,1,1,1,Punak,2750000000.0,91666.67
160,3,1,1,1,Pakdasht,980000000.0,32666.67
63,2,1,0,1,Tenant,1890000000.0,63000.0
96,2,1,1,1,Tenant,2400000000.0,80000.0
90,2,1,1,1,Tenant,2300000000.0,76666.67
120,3,1,1,1,Tenant,3240000000.0,108000.0
100,2,1,1,1,Tenant,2600000000.0,86666.67
80,2,1,1,1,Ostad Moein,2440000000.0,81333.33
43,1,1,1,1,Tenant,1200000000.0,40000.0
79,2,1,1,1,Tenant,2930000000.0,97666.67
50,1,0,0,1,Tenant,1200000000.0,40000.0
60,1,0,1,0,Tenant,1120000000.0,37333.33
55,1,0,0,0,Tenant,1420000000.0,47333.33
150,3,1,1,1,Dezashib,12000000000.0,400000.0
55,1,1,1,1,Andisheh,450000000.0,15000.0
55,1,0,1,0,Tenant,1155000000.0,38500.0
100,2,1,1,1,Tajrish,5700000000.0,190000.0
60,1,1,1,0,Tenant,1400000000.0,46666.67
96,2,1,1,1,Gisha,5500000000.0,183333.33
112,2,1,1,1,Persian Gulf Martyrs Lake,3300000000.0,110000.0
65,2,1,1,0,Andisheh,600000000.0,20000.0
100,2,1,1,1,Persian Gulf Martyrs Lake,1060000000.0,35333.33
105,2,1,1,1,Yousef Abad,5600000000.0,186666.67
125,3,1,0,0,Mirdamad,6500000000.0,216666.67
48,1,1,1,0,Jeyhoon,995000000.0,33166.67
67,2,1,1,1,Hakimiyeh,2170000000.0,72333.33
83,2,1,1,1,Farmanieh,6200000000.0,206666.67
150,3,1,1,1,Pardis,3900000000.0,130000.0
100,2,1,1,1,Ostad Moein,3150000000.0,105000.0
111,3,1,1,1,Persian Gulf Martyrs Lake,3150000000.0,105000.0
53,2,0,0,0,Tenant,1100000000.0,36666.67
75,2,0,0,1,Parand,350000000.0,11666.67
92,2,1,1,1,Sabalan,2300000000.0,76666.67
53,1,1,1,1,Jeyhoon,1500000000.0,50000.0
47,1,0,1,0,Karoon,800000000.0,26666.67
330,3,1,1,1,Farmanieh,46200000000.0,1540000.0
44,1,1,1,0,Jeyhoon,1040000000.0,34666.67
80,2,1,1,1,Gheitarieh,6000000000.0,200000.0
81,2,1,1,0,Valiasr,1800000000.0,60000.0
117,3,1,1,1,Ostad Moein,3680000000.0,122666.67
37,1,0,1,0,Azarbaijan,950000000.0,31666.67
82,2,1,1,1,Parand,360000000.0,12000.0
